Customer_ID,Customer_Name,Gender,Age,City,State,Customer_Segment
C01866,Neha Joshi,Female,21,Hyderabad,Telangana,New Patient
C01867,Reyansh Mishra,Male,22,Kolkata,West Bengal,Premium Patient
C01868,Diya Verma,Female,39,Chennai,Tamil Nadu,New Patient
C01869,Anjali Verma,Female,54,Pune,Maharashtra,Chronic Patient
C01870,Gaurav Kaur,Male,55,Pune,Maharashtra,Regular Patient
C01871,Divya Patel,Female,45,Indore,Madhya Pradesh,New Patient
C01872,Rajesh Bhat,Male,58,Mumbai,Maharashtra,Chronic Patient
C01873,Ayaan Shah,Male,84,Indore,Madhya Pradesh,New Patient
C01874,Aarav Menon,Male,71,Pune,Maharashtra,Premium Patient
C01875,Pooja Ahmed,Female,35,Indore,Madhya Pradesh,New Patient
C01876,Pooja Chatterjee,Female,20,Gurugram,Haryana,Regular Patient
C01877,Tanya Reddy,Female,37,Bhopal,Madhya Pradesh,Chronic Patient
C01878,Pooja Agarwal,Female,28,Patna,Bihar,Regular Patient
C01879,Ira Das,Female,51,Bhubaneswar,Odisha,Chronic Patient
C01880,Diya Shah,Female,25,Kolkata,West Bengal,Regular Patient
C01881,Aryan Naidu,Male,42,Chennai,Tamil Nadu,New Patient
C01882,Radha Gupta,Female,28,Ahmedabad,Gujarat,New Patient
C01883,Fatima Verma,Female,38,Vijayawada,Andhra Pradesh,Regular Patient
C01884,Sneha Banerjee,Female,43,Hyderabad,Telangana,Premium Patient
C01885,Nikhil Kapoor,Male,53,Nagpur,Maharashtra,Regular Patient
C01886,Manish Naidu,Male,43,New Delhi,Delhi,Regular Patient
C01887,Deepa Rao,Female,34,Kochi,Kerala,Regular Patient
C01888,Varun Iyer,Male,56,Bengaluru,Karnataka,Regular Patient
C01889,Deepa Joshi,Female,44,New Delhi,Delhi,Chronic Patient
C01890,Deepa Bhat,Female,35,Chandigarh,Punjab,Chronic Patient
C01891,Aisha Mehta,Female,54,Kochi,Kerala,Regular Patient
C01892,Vihaan Gupta,Male,47,New Delhi,Delhi,Regular Patient
C01893,Sameer Pillai,Male,52,Jaipur,Rajasthan,Regular Patient
C01894,Shreya Chauhan,Female,62,Bhopal,Madhya Pradesh,Regular Patient
C01895,Pooja Kapoor,Female,25,Surat,Gujarat,Premium Patient
C01896,Rajesh Kaur,Male,83,Bengaluru,Karnataka,Chronic Patient
C01897,Isha Banerjee,Female,50,New Delhi,Delhi,Premium Patient
C01898,Tanya Banerjee,Female,25,Mumbai,Maharashtra,New Patient
C01899,Arjun Iyer,Male,64,Chennai,Tamil Nadu,Premium Patient
C01900,Reyansh Menon,Male,32,Kolkata,West Bengal,New Patient
C01901,Manish Sharma,Male,71,Chennai,Tamil Nadu,New Patient
C01902,Varun Mishra,Male,26,Gurugram,Haryana,Premium Patient
C01903,Nikhil Bhat,Male,42,Hyderabad,Telangana,Regular Patient
C01904,Ira Sharma,Female,56,Kanpur,Uttar Pradesh,Regular Patient
C01905,Anjali Malhotra,Female,54,Kanpur,Uttar Pradesh,New Patient
C01906,Manish Malhotra,Male,49,Vijayawada,Andhra Pradesh,Regular Patient
C01907,Radha Agarwal,Female,60,Lucknow,Uttar Pradesh,Regular Patient
C01908,Pooja Shah,Female,36,Lucknow,Uttar Pradesh,Regular Patient
C01909,Priya Reddy,Female,61,Patna,Bihar,Premium Patient
C01910,Sneha Shah,Female,33,New Delhi,Delhi,New Patient
C01911,Sneha Shah,Female,22,Vijayawada,Andhra Pradesh,New Patient
C01912,Siddharth Reddy,Male,69,Kolkata,West Bengal,New Patient
C01913,Ananya Khan,Female,34,Jaipur,Rajasthan,Regular Patient
C01914,Rekha Nair,Female,22,Mumbai,Maharashtra,Premium Patient
C01915,Vivaan Joshi,Male,54,Indore,Madhya Pradesh,New Patient
C01916,Krishna Rao,Male,46,Mumbai,Maharashtra,New Patient
C01917,Riya Singh,Female,49,Mumbai,Maharashtra,New Patient
C01918,Krishna Naidu,Male,38,New Delhi,Delhi,Regular Patient
C01919,Dhruv Mishra,Male,51,Kochi,Kerala,Premium Patient
C01920,Nikhil Mishra,Male,67,Chandigarh,Punjab,New Patient
C01921,Anil Naidu,Male,48,Jaipur,Rajasthan,New Patient
C01922,Sunita Shah,Female,19,Nagpur,Maharashtra,Regular Patient
C01923,Vikram Joshi,Male,43,Mumbai,Maharashtra,Regular Patient
C01924,Kavita Mishra,Female,51,Gurugram,Haryana,Chronic Patient
C01925,Myra Bhat,Female,70,Hyderabad,Telangana,Regular Patient
C01926,Suresh Naidu,Male,55,Bhopal,Madhya Pradesh,New Patient
C01927,Aryan Khan,Male,31,Lucknow,Uttar Pradesh,New Patient
C01928,Vivaan Verma,Male,43,Chennai,Tamil Nadu,Regular Patient
C01929,Anjali Patel,Female,56,Chennai,Tamil Nadu,New Patient
C01930,Isha Sharma,Female,52,Hyderabad,Telangana,Chronic Patient
C01931,Suresh Chauhan,Male,53,Mumbai,Maharashtra,Chronic Patient
C01932,Tanya Rao,Female,23,Kolkata,West Bengal,Premium Patient
C01933,Sameer Verma,Male,54,Chennai,Tamil Nadu,Regular Patient
C01934,Saanvi Agarwal,Female,47,Chandigarh,Punjab,Regular Patient
C01935,Sneha Sharma,Female,55,Chennai,Tamil Nadu,Regular Patient
C01936,Nikhil Ahmed,Male,46,Mysuru,Karnataka,Regular Patient
C01937,Aisha Chatterjee,Female,41,Mumbai,Maharashtra,New Patient
C01938,Pooja Shah,Female,61,Chennai,Tamil Nadu,Regular Patient
C01939,Pranav Bose,Male,51,Lucknow,Uttar Pradesh,Chronic Patient
C01940,Swati Joshi,Female,25,Kolkata,West Bengal,Regular Patient
C01941,Priya Menon,Female,45,Bhopal,Madhya Pradesh,New Patient
C01942,Riya Gupta,Female,38,Kanpur,Uttar Pradesh,Regular Patient
C01943,Tanya Gupta,Female,36,Patna,Bihar,Regular Patient
C01944,Kabir Bose,Male,52,Mysuru,Karnataka,Chronic Patient
C01945,Yash Desai,Male,46,New Delhi,Delhi,Regular Patient
C01946,Swati Das,Female,51,Bengaluru,Karnataka,New Patient
C01947,Harish Khan,Male,59,Nagpur,Maharashtra,Regular Patient
C01948,Rahul Naidu,Male,42,Bhopal,Madhya Pradesh,Regular Patient
C01949,Rekha Sharma,Female,58,Bhubaneswar,Odisha,New Patient
C01950,Manish Khan,Male,34,Coimbatore,Tamil Nadu,Regular Patient
C01951,Radha Banerjee,Female,62,Hyderabad,Telangana,New Patient
C01952,Siddharth Agarwal,Male,35,Lucknow,Uttar Pradesh,New Patient
C01953,Deepa Mehta,Female,27,Indore,Madhya Pradesh,New Patient
C01954,Aryan Bhat,Male,49,New Delhi,Delhi,Premium Patient
C01955,Karthik Ahmed,Male,43,Kanpur,Uttar Pradesh,Regular Patient
C01956,Rajesh Khan,Male,45,Bengaluru,Karnataka,Chronic Patient
C01957,Yash Sharma,Male,25,Chandigarh,Punjab,Regular Patient
C01958,Diya Nair,Female,26,Hyderabad,Telangana,New Patient
C01959,Reyansh Singh,Male,38,Lucknow,Uttar Pradesh,Chronic Patient
C01960,Karthik Malhotra,Male,55,Chandigarh,Punjab,New Patient
C01961,Priya Shah,Female,39,Kolkata,West Bengal,Regular Patient
C01962,Anjali Rao,Female,26,Chennai,Tamil Nadu,Premium Patient
C01963,Myra Kapoor,Female,62,New Delhi,Delhi,New Patient
C01964,Preeti Kumar,Female,26,Lucknow,Uttar Pradesh,Regular Patient
C01965,Priya Mehta,Female,45,Ahmedabad,Gujarat,Chronic Patient
C01966,Myra Naidu,Female,55,Mumbai,Maharashtra,Chronic Patient
C01967,Aanya Nair,Female,37,Surat,Gujarat,Chronic Patient
C01968,Divya Bose,Female,55,Vijayawada,Andhra Pradesh,Regular Patient
C01969,Sai Rao,Male,68,Kolkata,West Bengal,Premium Patient
C01970,Ishaan Kaur,Male,54,Mumbai,Maharashtra,New Patient
C01971,Swati Pillai,Female,42,Hyderabad,Telangana,Regular Patient
C01972,Sunita Desai,Female,45,Ahmedabad,Gujarat,Chronic Patient
C01973,Fatima Gupta,Female,18,Kolkata,West Bengal,Regular Patient
C01974,Aarav Menon,Male,35,Bengaluru,Karnataka,New Patient
C01975,Reyansh Khan,Male,18,Hyderabad,Telangana,Chronic Patient
C01976,Sameer Desai,Male,30,New Delhi,Delhi,Premium Patient
C01977,Priya Sharma,Female,44,New Delhi,Delhi,New Patient
C01978,Saanvi Ahmed,Female,48,Kolkata,West Bengal,New Patient
C01979,Priya Nair,Female,52,Nagpur,Maharashtra,Chronic Patient
C01980,Karthik Agarwal,Male,74,Bhopal,Madhya Pradesh,Premium Patient
C01981,Aanya Desai,Female,21,Bhopal,Madhya Pradesh,New Patient
C01982,Ishaan Iyer,Male,29,Surat,Gujarat,Regular Patient
C01983,Yash Verma,Male,48,Kanpur,Uttar Pradesh,Chronic Patient
C01984,Vihaan Gupta,Male,56,Bhopal,Madhya Pradesh,Premium Patient
C01985,Sai Kaur,Male,33,Howrah,West Bengal,New Patient
C01986,Yash Banerjee,Male,46,Mumbai,Maharashtra,Regular Patient
C01987,Aarav Gupta,Male,49,Gurugram,Haryana,Chronic Patient
C01988,Kabir Joshi,Male,70,New Delhi,Delhi,Chronic Patient
C01989,Sameer Desai,Male,23,Ahmedabad,Gujarat,New Patient
C01990,Nisha Gupta,Female,51,Kanpur,Uttar Pradesh,New Patient
C01991,Aarav Pillai,Male,57,Indore,Madhya Pradesh,Regular Patient
C01992,Aditya Reddy,Male,53,Mumbai,Maharashtra,New Patient
C01993,Kavita Iyer,Female,64,Howrah,West Bengal,Regular Patient
C01994,Preeti Agarwal,Female,26,New Delhi,Delhi,Premium Patient
C01995,Krishna Chatterjee,Male,18,Chennai,Tamil Nadu,Chronic Patient
C01996,Swati Singh,Female,63,Bhopal,Madhya Pradesh,New Patient
C01997,Anjali Patel,Female,38,Mumbai,Maharashtra,Regular Patient
C01998,Vivaan Iyer,Male,42,Indore,Madhya Pradesh,Chronic Patient
C01999,Rahul Desai,Male,44,Chennai,Tamil Nadu,Regular Patient
C02000,Anil Verma,Male,46,Gurugram,Haryana,Regular Patient
